genre,title,year,rating
Action,"Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha)",2009,3.5
Action,"Futurama: Into the Wild Green Yonder",2009,3.5
Action,"G-Force",2009,3.5
Action,"Green Lantern: First Flight",2009,3.5
Action,"Haunted World of El Superbeasto, The",2009,3.5
Action,"Ink",2009,3.5
Action,"Prison Break: The Final Break",2009,3.5
Action,"Watchmen: Tales of the Black Freighter",2009,3.5
Action,"Alone in the Dark II",2008,3.5
Action,"Batman: Gotham Knight",2008,3.5
Action,"Futurama: The Beast with a Billion Backs",2008,3.5
Action,"Mesrine: Public Enemy #1 (L'ennemi public n°1)",2008,3.5
Action,"Mutant Chronicles",2008,3.5
Action,"Never Back Down",2008,3.5
Action,"Painted Skin",2008,3.5
Action,"Tropic Thunder",2008,3.5
Action,"Rogue",2007,3.5
Action,"Ghost in the Shell: Solid State Society",2006,3.5
Action,"Librarian: Return to King Solomon's Mines, The",2006,3.5
Action,"The Lost Room",2006,3.5
Action,"Chaos",2005,3.5
Action,"History of Violence, A",2005,3.5
Action,"Kingdom of Heaven",2005,3.5
Action,"Casshern",2004,3.5
Action,"Farscape: The Peacekeeper Wars",2004,3.5
Action,"Helter Skelter",2004,3.5
Action,"New Police Story (Xin jing cha gu shi)",2004,3.5
Action,"Punisher, The",2004,3.5
Action,"And Starring Pancho Villa as Himself",2003,3.5
Action,"Cradle 2 the Grave",2003,3.5
Action,"Final Flight of the Osiris",2003,3.5
Action,"Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón)",2003,3.5
Action,"Stander",2003,3.5
Action,"Stealing Rembrandt (Rembrandt)",2003,3.5
Action,"Underworld",2003,3.5
Action,"Ward 13",2003,3.5
Action,"Jackass: The Movie",2002,3.5
Action,"K-19: The Widowmaker",2002,3.5
Action,"Business of Strangers, The",2001,3.5
Action,"Fulltime Killer (Chuen jik sat sau)",2001,3.5
Action,"Suriyothai (a.k.a. Legend of Suriyothai, The)",2001,3.5
Action,"Wasabi",2001,3.5
Action,"Batman Beyond: Return of the Joker",2000,3.5
Action,"Gen-X Cops",1999,3.5
Action,"Gorgeous (Boh lee chun)",1999,3.5
Action,"Shiri (Swiri)",1999,3.5
Action,"From the Earth to the Moon",1998,3.5
Action,"Man in the Iron Mask, The",1998,3.5
Action,"Patriot, The",1998,3.5
Action,"Who Am I? (Wo shi shei)",1998,3.5
Action,"Honey, We Shrunk Ourselves",1997,3.5
Action,"Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi)",1996,3.5
Action,"MacGyver: Lost Treasure of Atlantis",1994,3.5
Action,"MacGyver: Trail to Doomsday",1994,3.5
Action,"Nothing to Lose",1994,3.5
Action,"Aspen Extreme",1993,3.5
Action,"Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau)",1993,3.5
Action,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",1993,3.5
Action,"Patlabor 2: The Movie",1993,3.5
Action,"Passenger 57",1992,3.5
Action,"Kickboxer 2: The Road Back",1991,3.5
Action,"Last Boy Scout, The",1991,3.5
Action,"Run",1991,3.5
Action,"Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken)",1988,3.5
Action,"Maniac Cop",1988,3.5
Action,"Tetsuo, the Ironman (Tetsuo)",1988,3.5
Action,"Big Easy, The",1987,3.5
Action,"Hidden, The",1987,3.5
Action,"Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu)",1986,3.5
Action,"Commando",1985,3.5
Action,"My Lucky Stars (Fuk sing go jiu)",1985,3.5
Action,"Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye)",1982,3.5
Action,"Five Element Ninjas",1982,3.5
Action,"Five Deadly Venoms",1978,3.5
Action,"The Great Train Robbery",1978,3.5
Action,"Gauntlet, The",1977,3.5
Action,"Rollerball",1975,3.5
Action,"Airport 1975",1974,3.5
Action,"Coffy",1973,3.5
Action,"Crazies, The (a.k.a. Code Name: Trixie)",1973,3.5
Action,"Electra Glide in Blue",1973,3.5
Action,"Diamonds Are Forever",1971,3.5
Action,"Duck, You Sucker",1971,3.5
Action,"Diamond Arm, The (Brilliantovaya ruka)",1968,3.5
Action,"Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu)",1967,3.5
Action,"Three Outlaw Samurai (Sanbiki no samurai)",1964,3.5
Action,"Jason and the Argonauts",1963,3.5
Action,"Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori)",1960,3.5
Action,"Three Musketeers, The",1948,3.5
Action,"Fighting Seabees, The",1944,3.5
Action,"Stagecoach",1939,3.5
Action,"Thief of Bagdad, The",1924,3.5
Action,"Trip to the Moon, A (Voyage dans la lune, Le)",1902,3.5
Action,"True Lies",1994,3.5
Action,"GoldenEye",1995,3.5
Action,"Enemy of the State",1998,3.5
Action,"I, Robot",2004,3.5
Action,"Men in Black (a.k.a. MIB)",1997,3.5
Action,"Mad Max",1979,3.5
Action,"I Am Legend",2007,3.5
Action,"Spy Game",2001,3.5
Action,"Thunderball",1965,3.5
Action,"Sneakers",1992,3.5
Action,"French Kiss",1995,3.5
Action,"Ghost and the Darkness, The",1996,3.5
Action,"Abyss, The",1989,3.5
Action,"The Man from U.N.C.L.E.",2015,3.5
Action,"Constantine",2005,3.5
Action,"Get Smart",2008,3.5
Action,"Team America: World Police",2004,3.5
Action,"Star Trek Beyond",2016,3.5
Action,"Brave",2012,3.5
Action,"Rise of the Planet of the Apes",2011,3.5
Action,"The Interview",2014,3.5
Action,"Shoot 'Em Up",2007,3.5
Action,"Quantum of Solace",2008,3.5
Action,"Kick-Ass 2",2013,3.5
Action,"Romancing the Stone",1984,3.5
Action,"Sorcerer's Apprentice, The",2010,3.5
Action,"Escape from New York",1981,3.4
Action,"Patriot, The",2000,3.4
Action,"Independence Day (a.k.a. ID4)",1996,3.4
Action,"Futurama: Bender's Game",2008,3.4
Action,"Kung Fu Panda",2008,3.4
Action,"Unleashed (Danny the Dog)",2005,3.4
Action,"Spy Who Loved Me, The",1977,3.4
Action,"X-Files: Fight the Future, The",1998,3.4
Action,"Ender's Game",2013,3.4
Action,"Pirates of the Caribbean: At World's End",2007,3.4
Action,"The Hunger Games",2012,3.4
Action,"Star Wars: Episode III - Revenge of the Sith",2005,3.4
Action,"Snowpiercer",2013,3.4
Action,"Gamer",2009,3.4
Action,"Crank",2006,3.4
Action,"Batman",1989,3.4
Action,"Red Dawn",1984,3.4
Action,"Troy",2004,3.4
Action,"Grindhouse",2007,3.4
Action,"Outbreak",1995,3.4
Action,"U-571",2000,3.4
Action,"Dunkirk",2017,3.4
Action,"Payback",1999,3.4
Action,"Warcraft",2016,3.4
Action,"Heat, The",2013,3.4
Action,"World's End, The",2013,3.4
Action,"Jack Reacher",2012,3.4
Action,"Daybreakers",2010,3.4
Action,"Knight and Day",2010,3.4
Action,"Vantage Point",2008,3.4
Action,"Ichi the Killer (Koroshiya 1)",2001,3.4
Action,"Westworld",1973,3.4
Action,"Titan A.E.",2000,3.4
Action,"Live Free or Die Hard",2007,3.4
Action,"Naked Gun: From the Files of Police Squad!, The",1988,3.4
Action,"Die Hard 2",1990,3.4
Action,"Beverly Hills Cop",1984,3.4
Action,"Wind River",2017,3.4
Action,"King Kong",2005,3.4
Action,"Screamers",1995,3.4
Action,"Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)",1979,3.4
Action,"Men Who Stare at Goats, The",2009,3.4
Action,"Bolt",2008,3.4
Action,"Bourne Identity, The",1988,3.4
Action,"Hellboy",2004,3.4
Action,"Executive Decision",1996,3.4
Action,"Kung Fu Panda 3",2016,3.4
Action,"Wolverine, The",2013,3.4
Action,"Chronicle",2012,3.4
Action,"Safe House",2012,3.4
Action,"Mechanic, The",2011,3.4
Action,"Crazies, The",2010,3.4
Action,"Boondock Saints II: All Saints Day, The",2009,3.4
Action,"Zathura",2005,3.4
Action,"Spriggan (Supurigan)",1998,3.4
Action,"Nothing to Lose",1997,3.4
Action,"Fist of Legend (Jing wu ying xiong)",1994,3.4
Action,"Stargate",1994,3.4
Action,"Alamo, The",1960,3.4
Action,"RoboCop",1987,3.4
Action,"Rush Hour 2",2001,3.4
Action,"Face/Off",1997,3.4
Action,"Young Sherlock Holmes",1985,3.4
Action,"Blade",1998,3.4
Action,"Fast & Furious 6 (Fast and the Furious 6, The)",2013,3.4
Action,"Unstoppable",2010,3.4
Action,"Once Upon a Time in China (Wong Fei Hung)",1991,3.4
Action,"X-Men: The Last Stand",2006,3.4
Action,"Island, The",2005,3.4
Action,"Matrix Reloaded, The",2003,3.4
Action,"Recruit, The",2003,3.4
Action,"Cloverfield",2008,3.4
Action,"Negotiator, The",1998,3.4
Action,"Mexican, The",2001,3.3
Action,"Transformers",2007,3.3
Action,"Breakdown",1997,3.3
Action,"Star Trek VI: The Undiscovered Country",1991,3.3
Action,"Air Force One",1997,3.3
Action,"Knight's Tale, A",2001,3.3
Action,"Tron",1982,3.3
Action,"Willow",1988,3.3
Action,"The Last Witch Hunter",2015,3.3
Action,"Gangster Squad",2013,3.3
Action,"Outlander",2008,3.3
Action,"Sukiyaki Western Django",2008,3.3
Action,"Rescue Dawn",2006,3.3
Action,"We Were Soldiers",2002,3.3
Action,"World Is Not Enough, The",1999,3.3
Action,"Money Talks",1997,3.3
Action,"Rosewood",1997,3.3
Action,"Crossing Guard, The",1995,3.3
Action,"Colors",1988,3.3
Action,"Raw Deal",1986,3.3
Action,"Condorman",1981,3.3
Action,"Thunderbolt and Lightfoot",1974,3.3
Action,"Get Carter",1971,3.3
Action,"Starship Troopers",1997,3.3
Action,"Courage Under Fire",1996,3.3
Action,"Licence to Kill",1989,3.3
Action,"Kung Fu Panda 2",2011,3.3
Action,"Rocky Balboa",2006,3.3
Action,"S.W.A.T.",2003,3.3
Action,"Twister",1996,3.3
Action,"Hanna",2011,3.3
Action,"Date Night",2010,3.3
Action,"Long Kiss Goodnight, The",1996,3.3
Action,"Elysium",2013,3.3
Action,"Octopussy",1983,3.3
Action,"Thor: The Dark World",2013,3.3
Action,"Wonder Woman",2017,3.3
Action,"Chronicles of Riddick, The",2004,3.3
Action,"Backdraft",1991,3.3
Action,"Insomnia",2002,3.3
Action,"Top Gun",1986,3.3
Action,"Purge: Anarchy, The",2014,3.3
Action,"Oblivion",2013,3.3
Action,"Riddick",2013,3.3
Action,"Predators",2010,3.3
Action,"Déjà Vu (Deja Vu)",2006,3.3
Action,"Running Scared",2006,3.3
Action,"Thin Red Line, The",1998,3.3
Action,"Wages of Fear, The (Salaire de la peur, Le)",1953,3.3
Action,"Prometheus",2012,3.3
Action,"Man of Steel",2013,3.3
Action,"Living Daylights, The",1987,3.3
Action,"Ocean's Twelve",2004,3.3
Action,"Taken 2",2012,3.3
Action,"Hitman",2007,3.3
Action,"Starsky & Hutch",2004,3.3
Action,"Romper Stomper",1992,3.3
Action,"Book of Eli, The",2010,3.3
Action,"Cop Land",1997,3.3
Action,"Mr. & Mrs. Smith",2005,3.3
Action,"Equalizer, The",2014,3.3
Action,"Men in Black III (M.III.B.) (M.I.B.³)",2012,3.3
Action,"Rambo (Rambo 4)",2008,3.3
Action,"Rising Sun",1993,3.3
Action,"Mad Max Beyond Thunderdome",1985,3.3
Action,"On Her Majesty's Secret Service",1969,3.3
Action,"National Treasure",2004,3.3
Action,"Three Musketeers, The",1993,3.3
Action,"Other Guys, The",2010,3.3
Action,"Rush Hour",1998,3.3
Action,"Star Trek III: The Search for Spock",1984,3.3
Action,"Jurassic World",2015,3.3
Action,"Conan the Barbarian",1982,3.3
Action,"Rocketeer, The",1991,3.3
Action,"Jurassic World: Fallen Kingdom",2018,3.2
Action,"The True Memoirs of an International Assassin",2016,3.2
Action,"Chappie",2015,3.2
Action,"Non-Stop",2014,3.2
Action,"Sin City: A Dame to Kill For",2014,3.2
Action,"Last Stand, The",2013,3.2
Action,"Man of Tai Chi",2013,3.2
Action,"Amazing Spider-Man, The",2012,3.2
Action,"Justice League: Crisis on Two Earths",2010,3.2
Action,"Machete",2010,3.2
Action,"Fast & Furious (Fast and the Furious 4, The)",2009,3.2
Action,"Terminator Salvation",2009,3.2
Action,"Bangkok Dangerous",2008,3.2
Action,"JCVD",2008,3.2
Action,"Talladega Nights: The Ballad of Ricky Bobby",2006,3.2
Action,"Ghost in the Shell: Stand Alone Complex - The Laughing Man",2005,3.2
Action,"Night Watch (Nochnoy dozor)",2004,3.2
Action,"Taxi 3",2003,3.2
Action,"Undead",2003,3.2
Action,"Warriors of Heaven and Earth (Tian di ying xiong)",2003,3.2
Action,"Behind Enemy Lines",2001,3.2
Action,"Blood: The Last Vampire",2000,3.2
Action,"Escaflowne: The Movie (Escaflowne)",2000,3.2
Action,"Bad Company",1995,3.2
Action,"Nick of Time",1995,3.2
Action,"Strange Days",1995,3.2
Action,"River Wild, The",1994,3.2
Action,"Surviving the Game",1994,3.2
Action,"Crime Story (Zhong an zu)",1993,3.2
Action,"Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu)",1993,3.2
Action,"Double Impact",1991,3.2
Action,"Hard Way, The",1991,3.2
Action,"Point Break",1991,3.2
Action,"Blind Fury",1989,3.2
Action,"Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime)",1987,3.2
Action,"Principal, The",1987,3.2
Action,"Runaway Train",1985,3.2
Action,"Cloak & Dagger",1984,3.2
Action,"Nighthawks",1981,3.2
Action,"Snake in the Eagle's Shadow (Se ying diu sau)",1978,3.2
Action,"Minnie and Moskowitz",1971,3.2
Action,"It's a Mad, Mad, Mad, Mad World",1963,3.2
Action,"Bad Boys",1995,3.2
Action,"Night at the Museum",2006,3.2
Action,"Tron: Legacy",2010,3.2
Action,"Natural Born Killers",1994,3.2
Action,"Pirates of the Caribbean: On Stranger Tides",2011,3.2
Action,"Logan's Run",1976,3.2
Action,"Hackers",1995,3.2
Action,"Death Race",2008,3.2
Action,"Kung Pow: Enter the Fist",2002,3.2
Action,"Jackal, The",1997,3.2
Action,"Towering Inferno, The",1974,3.2
Action,"Gone in 60 Seconds",2000,3.2
Action,"Running Man, The",1987,3.2
Action,"Transporter 2",2005,3.2
Action,"F/X",1986,3.2
Action,"Saint, The",1997,3.2
Action,"This Is the End",2013,3.2
Action,"Land of the Lost",2009,3.2
Action,"Once Upon a Time in Mexico",2003,3.2
Action,"Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)",1991,3.2
Action,"View to a Kill, A",1985,3.2
Action,"Shanghai Knights",2003,3.2
Action,"Blade II",2002,3.2
Action,"Pain & Gain",2013,3.2
Action,"Red 2",2013,3.2
Action,"Premium Rush",2012,3.2
Action,"Taxi",1998,3.2
Action,"Silverado",1985,3.2
Action,"Duel",1971,3.2
Action,"Austin Powers: The Spy Who Shagged Me",1999,3.2
Action,"Rocky II",1979,3.2
Action,"Total Recall",2012,3.2
Action,"Assault on Precinct 13",2005,3.2
Action,"Mod Squad, The",1999,3.2
Action,"Flash Gordon",1980,3.2
Action,"Mask, The",1994,3.2
Action,"Lethal Weapon 2",1989,3.2
Action,"Incredible Hulk, The",2008,3.2
Action,"Ride Along",2014,3.2
Action,"Lockout",2012,3.2
Action,"Three Musketeers, The",2011,3.2
Action,"Robin Hood",2010,3.2
Action,"Speed Racer",2008,3.2
Action,"The Great Raid",2005,3.2
Action,"Harley Davidson and the Marlboro Man",1991,3.2
Action,"Someone to Watch Over Me",1987,3.2
Action,"War of the Worlds, The",1953,3.2
Action,"Wanted",2008,3.2
Action,"Star Wars: Episode II - Attack of the Clones",2002,3.2
Action,"Matrix Revolutions, The",2003,3.2
Action,"Star Trek: Insurrection",1998,3.2
Action,"Shanghai Noon",2000,3.2
Action,"War of the Worlds",2005,3.1
Action,"Alien³ (a.k.a. Alien 3)",1992,3.1
Action,"A-Team, The",2010,3.1
Action,"Rundown, The",2003,3.1
Action,"Along Came a Spider",2001,3.1
Action,"Resident Evil: Afterlife",2010,3.1
Action,"Whole Ten Yards, The",2004,3.1
Action,"Bourne Legacy, The",2012,3.1
Action,"Death Proof",2007,3.1
Action,"Moonraker",1979,3.1
Action,"Hot Shots!",1991,3.1
Action,"Kong: Skull Island",2017,3.1
Action,"Star Wars: The Last Jedi",2017,3.1
Action,"Ghostbusters",2016,3.1
Action,"Sucker Punch",2011,3.1
Action,"Jet Li's Fearless (Huo Yuan Jia)",2006,3.1
Action,"Land of the Dead",2005,3.1
Action,"Assassins",1995,3.1
Action,"Sudden Death",1995,3.1
Action,"Innerspace",1987,3.1
Action,"Conan the Destroyer",1984,3.1
Action,"Never Say Never Again",1983,3.1
Action,"Gone in 60 Seconds",1974,3.1
Action,"Mummy, The",1999,3.1
Action,"Arrival, The",1996,3.1
Action,"Your Highness",2011,3.1
Action,"Eraser",1996,3.1
Action,"Star Wars: Episode I - The Phantom Menace",1999,3.1
Action,"Star Trek: Nemesis",2002,3.1
Action,"Swordfish",2001,3.1
Action,"I Am Number Four",2011,3.1
Action,"Night at the Museum: Battle of the Smithsonian",2009,3.1
Action,"Smokin' Aces",2006,3.1
Action,"Mask of Zorro, The",1998,3.1
Action,"Young Guns",1988,3.1
Action,"Poseidon Adventure, The",1972,3.1
Action,"Underworld: Evolution",2006,3.1
Action,"Mars Attacks!",1996,3.1
Action,"Demolition Man",1993,3.1
Action,"Dragonheart",1996,3.1
Action,"John Carter",2012,3.1
Action,"Mystery Men",1999,3.1
Action,"Mummy Returns, The",2001,3.1
Action,"The Legend of Tarzan",2016,3.1
Action,"Oz the Great and Powerful",2013,3.1
Action,"TMNT (Teenage Mutant Ninja Turtles)",2007,3.1
Action,"Peter Pan",2003,3.1
Action,"Resident Evil",2002,3.1
Action,"Romeo Must Die",2000,3.1
Action,"First Knight",1995,3.1
Action,"Memphis Belle",1990,3.1
Action,"Armour of God (Long xiong hu di)",1987,3.1
Action,"Superman Returns",2006,3.1
Action,"Specialist, The",1994,3.1
Action,"X-Men: Apocalypse",2016,3.1
Action,"Sahara",2005,3.1
Action,"Fast and the Furious, The",2001,3.1
Action,"Tomorrow Never Dies",1997,3.1
Action,"Kingsman: The Golden Circle",2017,3.1
Action,"Eagle Eye",2008,3.1
Action,"Soldier",1998,3.1
Action,"Naked Gun 33 1/3: The Final Insult",1994,3.1
Action,"Spectre",2015,3.1
Action,"Expendables, The",2010,3.1
Action,"Armageddon",1998,3.1
Action,"Fast Five (Fast and the Furious 5, The)",2011,3.0
Action,"Hostage",2005,3.0
Action,"Day After Tomorrow, The",2004,3.0
Action,"Terminator 3: Rise of the Machines",2003,3.0
Action,"National Treasure: Book of Secrets",2007,3.0
Action,"Net, The",1995,3.0
Action,"Tequila Sunrise",1988,3.0
Action,"Surrogates",2009,3.0
Action,"Cliffhanger",1993,3.0
Action,"Hancock",2008,3.0
Action,"Con Air",1997,3.0
Action,"World War Z",2013,3.0
Action,"Double Jeopardy",1999,3.0
Action,"Peacemaker, The",1997,3.0
Action,"Batman Returns",1992,3.0
Action,"Broken Arrow",1996,3.0
Action,"U.S. Marshals",1998,3.0
Action,"Superman II",1980,3.0
Action,"Game Over, Man!",2018,3.0
Action,"Incredibles 2",2018,3.0
Action,"Rampage",2018,3.0
Action,"Baywatch",2017,3.0
Action,"Power Rangers",2017,3.0
Action,"Sword Art Online The Movie: Ordinal Scale",2017,3.0
Action,"Batman: The Killing Joke",2016,3.0
Action,"Underworld: Blood Wars",2016,3.0
Action,"Batman vs. Robin",2015,3.0
Action,"Close Range",2015,3.0
Action,"High Rise",2015,3.0
Action,"Last Knights",2015,3.0
Action,"Wild Card",2015,3.0
Action,"Batman: Assault on Arkham",2014,3.0
Action,"Man on High Heels",2014,3.0
Action,"Walk Among the Tombstones, A",2014,3.0
Action,"G.I. Joe: Retaliation",2013,3.0
Action,"Homefront",2013,3.0
Action,"Iron Man & Hulk: Heroes United",2013,3.0
Action,"LEGO Batman: The Movie - DC Heroes Unite",2013,3.0
Action,"Lone Survivor",2013,3.0
Action,"Oldboy",2013,3.0
Action,"Stalingrad",2013,3.0
Action,"Contraband",2012,3.0
Action,"Liability, The",2012,3.0
Action,"Blitz",2011,3.0
Action,"Cowboys & Aliens",2011,3.0
Action,"Green Hornet, The",2011,3.0
Action,"New Kids Nitro",2011,3.0
Action,"Priest",2011,3.0
Action,"Real Steel",2011,3.0
Action,"Red State",2011,3.0
Action,"Violet & Daisy",2011,3.0
Action,"Dante's Inferno: An Animated Epic",2010,3.0
Action,"Ip Man 2",2010,3.0
Action,"Let the Bullets Fly",2010,3.0
Action,"Losers, The",2010,3.0
Action,"MacGruber",2010,3.0
Action,"Space Battleship Yamato",2010,3.0
Action,"12 Rounds",2009,3.0
Action,"Hunt For Gollum, The",2009,3.0
Action,"Ninja",2009,3.0
Action,"RoboGeisha (Robo-geisha)",2009,3.0
Action,"Teenage Mutant Ninja Turtles: Turtles Forever",2009,3.0
Action,"Dead Fury",2008,3.0
Action,"Jumper",2008,3.0
Action,"Punisher: War Zone",2008,3.0
Action,"Redbelt",2008,3.0
Action,"Aqua Teen Hunger Force Colon Movie Film for Theaters",2007,3.0
Action,"Highlander: The Search for Vengeance",2007,3.0
Action,"Invasion, The",2007,3.0
Action,"Last Legion, The",2007,3.0
Action,"Spider-Man 3",2007,3.0
Action,"Wrong Turn 2: Dead End",2007,3.0
Action,"Covenant, The",2006,3.0
Action,"Eight Below",2006,3.0
Action,"Guardian, The",2006,3.0
Action,"Harsh Times",2006,3.0
Action,"Robin-B-Hood (Bo bui gai wak)",2006,3.0
Action,"Casanova",2005,3.0
Action,"Hazard",2005,3.0
Action,"Lords of Dogtown",2005,3.0
Action,"Man of the House",2005,3.0
Action,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",2005,3.0
Action,"War of the Worlds",2005,3.0
Action,"Godzilla: Final Wars (Gojira: Fainaru uôzu)",2004,3.0
Action,"Steamboy (Suchîmubôi)",2004,3.0
Action,"Walking Tall",2004,3.0
Action,"Batman: Mystery of the Batwoman",2003,3.0
Action,"Dark Blue",2003,3.0
Action,"Gods and Generals",2003,3.0
Action,"Hunted, The",2003,3.0
Action,"Infernal Affairs 2 (Mou gaan dou II)",2003,3.0
Action,"Nicotina",2003,3.0
Action,"Impostor",2002,3.0
Action,"Driven",2001,3.0
Action,"High Heels and Low Lifes",2001,3.0
Action,"Order, The",2001,3.0
Action,"Princess Blade, The (Shura Yukihime)",2001,3.0
Action,"Volcano High (Whasango)",2001,3.0
Action,"Gangster No. 1",2000,3.0
Action,"Beowulf",1999,3.0
Action,"In Too Deep",1999,3.0
Action,"Plunkett & MaCleane",1999,3.0
Action,"Mercury Rising",1998,3.0
Action,"Merlin",1998,3.0
Action,"Mezzo Forte",1998,3.0
Action,"One Tough Cop",1998,3.0
Action,"Glimmer Man, The",1996,3.0
Action,"Set It Off",1996,3.0
Action,"Cutthroat Island",1995,3.0
Action,"Dead Presidents",1995,3.0
Action,"Hunted, The",1995,3.0
Action,"Tales from the Hood",1995,3.0
Action,"No Escape",1994,3.0
Action,"Boiling Point",1993,3.0
Action,"Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba)",1993,3.0
Action,"Only the Strong",1993,3.0
Action,"Program, The",1993,3.0
Action,"Sniper",1993,3.0
Action,"Twin Dragons (Shuang long hui)",1992,3.0
Action,"Hudson Hawk",1991,3.0
